candidate,objective,selection_split,holdout_used_for_selection,adapt_threshold,adapt_accuracy,adapt_balanced_accuracy,adapt_f1,adapt_tn,adapt_fp,adapt_fn,adapt_tp,adapt_sensitivity_high,adapt_specificity_low,adapt_auc,holdout_threshold,holdout_accuracy,holdout_balanced_accuracy,holdout_f1,holdout_tn,holdout_fp,holdout_fn,holdout_tp,holdout_sensitivity_high,holdout_specificity_low,holdout_auc
single__06_rawtop_whole_crop__gb_d1_lr05__bacc,accuracy,third_adapt72_only,0,0.19,0.6527777777777778,0.586038961038961,0.7572815533980582,8,20,5,39,0.8863636363636364,0.2857142857142857,0.6055194805194805,0.19,0.405982905982906,0.5499462943071965,0.29441624365482233,66,130,9,29,0.7631578947368421,0.336734693877551,0.6804511278195489
single__06_rawtop_whole_crop__gb_d1_lr05__bacc,high_sens85,third_adapt72_only,0,0.19,0.6527777777777778,0.586038961038961,0.7572815533980582,8,20,5,39,0.8863636363636364,0.2857142857142857,0.6055194805194805,0.19,0.405982905982906,0.5499462943071965,0.29441624365482233,66,130,9,29,0.7631578947368421,0.336734693877551,0.6804511278195489
single__06_rawtop_whole_crop__gb_d1_lr05__sens90,accuracy,third_adapt72_only,0,0.19,0.6527777777777778,0.586038961038961,0.7572815533980582,8,20,5,39,0.8863636363636364,0.2857142857142857,0.6055194805194805,0.19,0.405982905982906,0.5499462943071965,0.29441624365482233,66,130,9,29,0.7631578947368421,0.336734693877551,0.6804511278195489
single__06_rawtop_whole_crop__gb_d1_lr05__sens90,high_sens85,third_adapt72_only,0,0.19,0.6527777777777778,0.586038961038961,0.7572815533980582,8,20,5,39,0.8863636363636364,0.2857142857142857,0.6055194805194805,0.19,0.405982905982906,0.5499462943071965,0.29441624365482233,66,130,9,29,0.7631578947368421,0.336734693877551,0.6804511278195489
single__12_tta_orig_flip_whole_crop_64style__base_prob_high,accuracy,third_adapt72_only,0,0.21499999999999997,0.625,0.5373376623376623,0.7522935779816514,4,24,3,41,0.9318181818181818,0.14285714285714285,0.510551948051948,0.21499999999999997,0.31196581196581197,0.5468582169709989,0.29694323144104806,39,157,4,34,0.8947368421052632,0.1989795918367347,0.7071697099892589
single__12_tta_orig_flip_whole_crop_64style__base_prob_high,high_sens75,third_adapt72_only,0,0.21499999999999997,0.625,0.5373376623376623,0.7522935779816514,4,24,3,41,0.9318181818181818,0.14285714285714285,0.510551948051948,0.21499999999999997,0.31196581196581197,0.5468582169709989,0.29694323144104806,39,157,4,34,0.8947368421052632,0.1989795918367347,0.7071697099892589
single__12_tta_orig_flip_whole_crop_64style__base_prob_high,high_sens85,third_adapt72_only,0,0.21499999999999997,0.625,0.5373376623376623,0.7522935779816514,4,24,3,41,0.9318181818181818,0.14285714285714285,0.510551948051948,0.21499999999999997,0.31196581196581197,0.5468582169709989,0.29694323144104806,39,157,4,34,0.8947368421052632,0.1989795918367347,0.7071697099892589
meta__logreg_plain_c0.1,balanced_accuracy,third_adapt72_only,0,0.565,0.7777777777777778,0.7987012987012987,0.7948717948717948,25,3,13,31,0.7045454545454546,0.8928571428571429,0.859577922077922,0.565,0.5427350427350427,0.5467239527389904,0.28187919463087246,106,90,17,21,0.5526315789473685,0.5408163265306123,0.5597475832438239
meta__logreg_plain_c0.1,accuracy,third_adapt72_only,0,0.565,0.7777777777777778,0.7987012987012987,0.7948717948717948,25,3,13,31,0.7045454545454546,0.8928571428571429,0.859577922077922,0.565,0.5427350427350427,0.5467239527389904,0.28187919463087246,106,90,17,21,0.5526315789473685,0.5408163265306123,0.5597475832438239
meta__logreg_plain_c0.1,high_sens75,third_adapt72_only,0,0.565,0.7777777777777778,0.7987012987012987,0.7948717948717948,25,3,13,31,0.7045454545454546,0.8928571428571429,0.859577922077922,0.565,0.5427350427350427,0.5467239527389904,0.28187919463087246,106,90,17,21,0.5526315789473685,0.5408163265306123,0.5597475832438239
single__01_whole_64style__base_prob_high,accuracy,third_adapt72_only,0,0.095,0.6527777777777778,0.5535714285714286,0.7787610619469026,3,25,0,44,1.0,0.10714285714285714,0.5933441558441559,0.095,0.2564102564102564,0.545515574650913,0.29838709677419356,23,173,1,37,0.9736842105263158,0.11734693877551021,0.6938775510204083
single__01_whole_64style__final_prob_high,accuracy,third_adapt72_only,0,0.095,0.6527777777777778,0.5535714285714286,0.7787610619469026,3,25,0,44,1.0,0.10714285714285714,0.609577922077922,0.095,0.2564102564102564,0.545515574650913,0.29838709677419356,23,173,1,37,0.9736842105263158,0.11734693877551021,0.6401718582169711
single__04_whole_crop_64style__reviewer_prob_high,accuracy,third_adapt72_only,0,0.235,0.6666666666666666,0.577922077922078,0.7818181818181819,5,23,1,43,0.9772727272727273,0.17857142857142858,0.5616883116883118,0.235,0.2905982905982906,0.5447099892588614,0.2966101694915254,33,163,3,35,0.9210526315789473,0.1683673469387755,0.6981740064446832
single__04_whole_crop_64style__reviewer_prob_high,high_sens75,third_adapt72_only,0,0.235,0.6666666666666666,0.577922077922078,0.7818181818181819,5,23,1,43,0.9772727272727273,0.17857142857142858,0.5616883116883118,0.235,0.2905982905982906,0.5447099892588614,0.2966101694915254,33,163,3,35,0.9210526315789473,0.1683673469387755,0.6981740064446832
single__04_whole_crop_64style__reviewer_prob_high,high_sens85,third_adapt72_only,0,0.235,0.6666666666666666,0.577922077922078,0.7818181818181819,5,23,1,43,0.9772727272727273,0.17857142857142858,0.5616883116883118,0.235,0.2905982905982906,0.5447099892588614,0.2966101694915254,33,163,3,35,0.9210526315789473,0.1683673469387755,0.6981740064446832
single__07_cropm40_64style__route_score,balanced_accuracy,third_adapt72_only,0,0.5199999999999999,0.4722222222222222,0.5292207792207793,0.3870967741935484,22,6,32,12,0.2727272727272727,0.7857142857142857,0.4707792207792208,0.5199999999999999,0.6794871794871795,0.5435016111707841,0.25742574257425743,146,50,25,13,0.34210526315789475,0.7448979591836735,0.5671321160042965
meta__logreg_balanced_c0.01,accuracy,third_adapt72_only,0,0.3999999999999999,0.6944444444444444,0.6136363636363636,0.7962962962962963,7,21,1,43,0.9772727272727273,0.25,0.698051948051948,0.3999999999999999,0.28205128205128205,0.5396079484425349,0.29411764705882354,31,165,3,35,0.9210526315789473,0.15816326530612246,0.6674274973147154
meta__logreg_plain_c0.01,accuracy,third_adapt72_only,0,0.41999999999999993,0.6944444444444444,0.6136363636363636,0.7962962962962963,7,21,1,43,0.9772727272727273,0.25,0.7012987012987013,0.41999999999999993,0.27350427350427353,0.5345059076262084,0.2916666666666667,29,167,3,35,0.9210526315789473,0.14795918367346939,0.666219119226638
meta__logreg_balanced_c0.1,high_sens75,third_adapt72_only,0,0.49499999999999994,0.7777777777777778,0.7922077922077921,0.8,24,4,12,32,0.7272727272727273,0.8571428571428571,0.8620129870129869,0.49499999999999994,0.5213675213675214,0.533968850698174,0.2727272727272727,101,95,17,21,0.5526315789473685,0.5153061224489796,0.5592105263157895
meta__logreg_balanced_c0.1,balanced_accuracy,third_adapt72_only,0,0.49999999999999994,0.7777777777777778,0.7987012987012987,0.7948717948717948,25,3,13,31,0.7045454545454546,0.8928571428571429,0.8620129870129869,0.49999999999999994,0.5341880341880342,0.5310150375939849,0.2684563758389262,105,91,18,20,0.5263157894736842,0.5357142857142857,0.5592105263157895
meta__logreg_balanced_c0.1,accuracy,third_adapt72_only,0,0.49999999999999994,0.7777777777777778,0.7987012987012987,0.7948717948717948,25,3,13,31,0.7045454545454546,0.8928571428571429,0.8620129870129869,0.49999999999999994,0.5341880341880342,0.5310150375939849,0.2684563758389262,105,91,18,20,0.5263157894736842,0.5357142857142857,0.5592105263157895
meta__logreg_balanced_c0.1,high_sens85,third_adapt72_only,0,0.44499999999999995,0.7777777777777778,0.7597402597402598,0.8222222222222222,19,9,7,37,0.8409090909090909,0.6785714285714286,0.8620129870129869,0.44499999999999995,0.44017094017094016,0.5279269602577874,0.27624309392265195,78,118,13,25,0.6578947368421053,0.3979591836734694,0.5592105263157895
single__13_wpc_stats_64style__base_prob_high,balanced_accuracy,third_adapt72_only,0,0.055,0.6527777777777778,0.573051948051948,0.7663551401869159,6,22,3,41,0.9318181818181818,0.21428571428571427,0.5551948051948052,0.055,0.3333333333333333,0.5277926960257787,0.28440366972477066,47,149,7,31,0.8157894736842105,0.23979591836734693,0.6672932330827068
