candidate,variant,model_kind,repeat_adapt,threshold_objective,threshold,train_accuracy,train_balanced_accuracy,train_f1,train_tn,train_fp,train_fn,train_tp,train_auc,old_oof_accuracy,old_oof_balanced_accuracy,old_oof_f1,old_oof_tn,old_oof_fp,old_oof_fn,old_oof_tp,old_oof_auc,adapt_oof_accuracy,adapt_oof_balanced_accuracy,adapt_oof_f1,adapt_oof_tn,adapt_oof_fp,adapt_oof_fn,adapt_oof_tp,adapt_oof_auc,holdout_accuracy,holdout_balanced_accuracy,holdout_f1,holdout_tn,holdout_fp,holdout_fn,holdout_tp,holdout_auc,selection_score,error
pca64__linsvc_0.01__r4,pca64,linsvc_0.01,4.0,accuracy,0.5599999999999999,0.6470588235294118,0.650879949717159,0.6158536585365854,130.0,42.0,84.0,101.0,0.6840351979886863,0.6666666666666666,0.6657062647754137,0.6303501945525292,109.0,35.0,60.0,81.0,0.6894700551615445,0.5694444444444444,0.6022727272727273,0.5633802816901409,21.0,7.0,24.0,20.0,0.6558441558441559,0.7905982905982906,0.6628625134264232,0.4235294117647059,167.0,29.0,20.0,18.0,0.7204618689581096,0.7088505434610086,
pca64__sgd_0.0003__r1,pca64,sgd_0.0003,1.0,balanced_accuracy,0.10999999999999999,0.6470588235294118,0.6469987429289755,0.6557377049180327,111.0,61.0,65.0,120.0,0.6430232558139535,0.6807017543859649,0.6808510638297872,0.6829268292682927,96.0,48.0,43.0,98.0,0.677378841607565,0.5138888888888888,0.5178571428571428,0.5569620253164557,15.0,13.0,22.0,22.0,0.5125811688311689,0.7051282051282052,0.6542696025778733,0.3893805309734513,143.0,53.0,16.0,22.0,0.6578947368421053,0.6211914364530643,
pca64__sgd_0.0003__r1,pca64,sgd_0.0003,1.0,accuracy,0.10999999999999999,0.6470588235294118,0.6469987429289755,0.6557377049180327,111.0,61.0,65.0,120.0,0.6430232558139535,0.6807017543859649,0.6808510638297872,0.6829268292682927,96.0,48.0,43.0,98.0,0.677378841607565,0.5138888888888888,0.5178571428571428,0.5569620253164557,15.0,13.0,22.0,22.0,0.5125811688311689,0.7051282051282052,0.6542696025778733,0.3893805309734513,143.0,53.0,16.0,22.0,0.6578947368421053,0.6211914364530643,
pca64__sgd_0.0003__r2,pca64,sgd_0.0003,2.0,balanced_accuracy,0.6599999999999999,0.6134453781512605,0.6131363922061597,0.625,104.0,68.0,70.0,115.0,0.6148805782526713,0.6175438596491228,0.617686170212766,0.6202090592334495,87.0,57.0,52.0,89.0,0.6175630417651694,0.5972222222222222,0.599025974025974,0.6419753086419753,17.0,11.0,18.0,26.0,0.6083603896103896,0.6794871794871795,0.6389634801288937,0.3697478991596639,137.0,59.0,16.0,22.0,0.6419172932330828,0.7024634522018243,
pca64__sgd_0.0003__r2,pca64,sgd_0.0003,2.0,accuracy,0.37999999999999995,0.6134453781512605,0.6123192960402263,0.6329787234042553,100.0,72.0,66.0,119.0,0.6148805782526713,0.6140350877192983,0.6144355791962175,0.6258503401360545,83.0,61.0,49.0,92.0,0.6175630417651694,0.6111111111111112,0.6103896103896104,0.6585365853658537,17.0,11.0,17.0,27.0,0.6083603896103896,0.6794871794871795,0.6389634801288937,0.3697478991596639,137.0,59.0,16.0,22.0,0.6419172932330828,0.7144234814699931,
pca64__sgd_0.0003__r4,pca64,sgd_0.0003,4.0,balanced_accuracy,0.33999999999999997,0.6470588235294118,0.6459773727215588,0.6648936170212766,106.0,66.0,60.0,125.0,0.6452388434946575,0.6491228070175439,0.6496010638297872,0.6621621621621622,87.0,57.0,43.0,98.0,0.6524330181245075,0.6388888888888888,0.6461038961038961,0.675,19.0,9.0,17.0,27.0,0.6351461038961039,0.6581196581196581,0.583780880773362,0.3103448275862069,136.0,60.0,20.0,18.0,0.576799140708915,0.7555656252749275,
pca64__sgd_0.0003__r4,pca64,sgd_0.0003,4.0,accuracy,0.33999999999999997,0.6470588235294118,0.6459773727215588,0.6648936170212766,106.0,66.0,60.0,125.0,0.6452388434946575,0.6491228070175439,0.6496010638297872,0.6621621621621622,87.0,57.0,43.0,98.0,0.6524330181245075,0.6388888888888888,0.6461038961038961,0.675,19.0,9.0,17.0,27.0,0.6351461038961039,0.6581196581196581,0.583780880773362,0.3103448275862069,136.0,60.0,20.0,18.0,0.576799140708915,0.7555656252749275,
pca64__sgd_0.001__r1,pca64,sgd_0.001,1.0,balanced_accuracy,0.8499999999999999,0.6246498599439776,0.6259899434318039,0.6193181818181818,114.0,58.0,76.0,109.0,0.6292740414833438,0.6350877192982456,0.6348256501182032,0.6231884057971014,95.0,49.0,55.0,86.0,0.6444050433412135,0.5833333333333334,0.6006493506493507,0.6052631578947368,19.0,9.0,21.0,23.0,0.5836038961038962,0.6666666666666666,0.5676691729323309,0.2909090909090909,140.0,56.0,22.0,16.0,0.6014366272824919,0.7049348105278338,
pca64__sgd_0.001__r1,pca64,sgd_0.001,1.0,accuracy,0.33999999999999997,0.6246498599439776,0.6245600251414205,0.6338797814207651,107.0,65.0,69.0,116.0,0.6292740414833438,0.6421052631578947,0.6422872340425532,0.6458333333333334,90.0,54.0,48.0,93.0,0.6444050433412135,0.5555555555555556,0.5649350649350648,0.5897435897435898,17.0,11.0,21.0,23.0,0.5836038961038962,0.6538461538461539,0.5812298603651987,0.3076923076923077,135.0,61.0,20.0,18.0,0.6014366272824919,0.6676600457298131,
pca64__sgd_0.001__r2,pca64,sgd_0.001,2.0,balanced_accuracy,0.42999999999999994,0.5938375350140056,0.5940131992457574,0.6005509641873278,103.0,69.0,76.0,109.0,0.5960873664362036,0.6035087719298246,0.6035756501182032,0.6035087719298246,86.0,58.0,55.0,86.0,0.6076388888888888,0.5555555555555556,0.5649350649350648,0.5897435897435898,17.0,11.0,21.0,23.0,0.557224025974026,0.6324786324786325,0.58968850698174,0.31746031746031744,128.0,68.0,18.0,20.0,0.6363453276047261,0.6639944266223335,
pca64__sgd_0.001__r2,pca64,sgd_0.001,2.0,accuracy,0.42999999999999994,0.5938375350140056,0.5940131992457574,0.6005509641873278,103.0,69.0,76.0,109.0,0.5960873664362036,0.6035087719298246,0.6035756501182032,0.6035087719298246,86.0,58.0,55.0,86.0,0.6076388888888888,0.5555555555555556,0.5649350649350648,0.5897435897435898,17.0,11.0,21.0,23.0,0.557224025974026,0.6324786324786325,0.58968850698174,0.31746031746031744,128.0,68.0,18.0,20.0,0.6363453276047261,0.6639944266223335,
pca64__sgd_0.001__r4,pca64,sgd_0.001,4.0,balanced_accuracy,0.9299999999999999,0.6218487394957983,0.6218573224387178,0.6301369863013698,107.0,65.0,70.0,115.0,0.61987743557511,0.6210526315789474,0.6211583924349882,0.6223776223776224,88.0,56.0,52.0,89.0,0.6202226162332545,0.625,0.6347402597402598,0.6582278481012658,19.0,9.0,18.0,26.0,0.6282467532467532,0.6837606837606838,0.6203007518796992,0.3508771929824561,140.0,56.0,18.0,20.0,0.6486305048335123,0.7268339027065817,
pca64__sgd_0.001__r4,pca64,sgd_0.001,4.0,accuracy,0.84,0.6218487394957983,0.6216530483972345,0.6321525885558583,106.0,66.0,69.0,116.0,0.61987743557511,0.6210526315789474,0.6212322695035462,0.625,87.0,57.0,51.0,90.0,0.6202226162332545,0.625,0.6347402597402598,0.6582278481012658,19.0,9.0,18.0,26.0,0.6282467532467532,0.6794871794871795,0.6283566058002148,0.358974358974359,138.0,58.0,17.0,21.0,0.6486305048335123,0.7268832668901616,
pca64__sgd_0.003__r1,pca64,sgd_0.003,1.0,balanced_accuracy,0.4499999999999999,0.6358543417366946,0.6351665619107479,0.6505376344086021,106.0,66.0,64.0,121.0,0.6448931489629164,0.6385964912280702,0.638815011820331,0.643598615916955,89.0,55.0,48.0,93.0,0.6584416863672182,0.625,0.6217532467532467,0.6746987951807228,17.0,11.0,16.0,28.0,0.5917207792207793,0.6581196581196581,0.6262083780880774,0.3548387096774194,132.0,64.0,16.0,22.0,0.6379564983888293,0.7292232341825364,
pca64__sgd_0.003__r1,pca64,sgd_0.003,1.0,accuracy,0.4499999999999999,0.6358543417366946,0.6351665619107479,0.6505376344086021,106.0,66.0,64.0,121.0,0.6448931489629164,0.6385964912280702,0.638815011820331,0.643598615916955,89.0,55.0,48.0,93.0,0.6584416863672182,0.625,0.6217532467532467,0.6746987951807228,17.0,11.0,16.0,28.0,0.5917207792207793,0.6581196581196581,0.6262083780880774,0.3548387096774194,132.0,64.0,16.0,22.0,0.6379564983888293,0.7292232341825364,
pca64__sgd_0.003__r2,pca64,sgd_0.003,2.0,balanced_accuracy,0.5199999999999999,0.6274509803921569,0.6274670018856066,0.6356164383561644,108.0,64.0,69.0,116.0,0.6398962916404777,0.631578947368421,0.631427304964539,0.6236559139784946,93.0,51.0,54.0,87.0,0.6494040583136327,0.6111111111111112,0.5974025974025974,0.6744186046511628,15.0,13.0,15.0,29.0,0.6006493506493507,0.6495726495726496,0.5680719656283566,0.29310344827586204,135.0,61.0,21.0,17.0,0.6159371643394199,0.7032541931844257,
pca64__sgd_0.003__r2,pca64,sgd_0.003,2.0,accuracy,0.5199999999999999,0.6274509803921569,0.6274670018856066,0.6356164383561644,108.0,64.0,69.0,116.0,0.6398962916404777,0.631578947368421,0.631427304964539,0.6236559139784946,93.0,51.0,54.0,87.0,0.6494040583136327,0.6111111111111112,0.5974025974025974,0.6744186046511628,15.0,13.0,15.0,29.0,0.6006493506493507,0.6495726495726496,0.5680719656283566,0.29310344827586204,135.0,61.0,21.0,17.0,0.6159371643394199,0.7032541931844257,
pca64__sgd_0.003__r4,pca64,sgd_0.003,4.0,balanced_accuracy,0.48999999999999994,0.6050420168067226,0.6056411062225016,0.6072423398328691,107.0,65.0,76.0,109.0,0.6172847265870521,0.5894736842105263,0.5892434988179669,0.5776173285198556,88.0,56.0,61.0,80.0,0.6035017730496454,0.6666666666666666,0.6688311688311688,0.7073170731707317,19.0,9.0,15.0,29.0,0.671672077922078,0.6709401709401709,0.6232545649838883,0.35294117647058826,136.0,60.0,17.0,21.0,0.6899838882921588,0.6913941157751934,
pca64__sgd_0.003__r4,pca64,sgd_0.003,4.0,accuracy,0.48999999999999994,0.6050420168067226,0.6056411062225016,0.6072423398328691,107.0,65.0,76.0,109.0,0.6172847265870521,0.5894736842105263,0.5892434988179669,0.5776173285198556,88.0,56.0,61.0,80.0,0.6035017730496454,0.6666666666666666,0.6688311688311688,0.7073170731707317,19.0,9.0,15.0,29.0,0.671672077922078,0.6709401709401709,0.6232545649838883,0.35294117647058826,136.0,60.0,17.0,21.0,0.6899838882921588,0.6913941157751934,
pca64__knn_5__r1,pca64,knn_5,1.0,balanced_accuracy,0.35999999999999993,0.5994397759103641,0.5890006285355123,0.6937901498929336,52.0,120.0,23.0,162.0,0.609176618478944,0.5824561403508772,0.585475768321513,0.673972602739726,43.0,101.0,18.0,123.0,0.6099044523246651,0.6666666666666666,0.6038961038961039,0.7647058823529411,9.0,19.0,5.0,39.0,0.612012987012987,0.42735042735042733,0.5839151450053706,0.3163265306122449,69.0,127.0,7.0,31.0,0.6714554242749732,0.6852786507633184,
pca64__knn_5__r1,pca64,knn_5,1.0,accuracy,0.35999999999999993,0.5994397759103641,0.5890006285355123,0.6937901498929336,52.0,120.0,23.0,162.0,0.609176618478944,0.5824561403508772,0.585475768321513,0.673972602739726,43.0,101.0,18.0,123.0,0.6099044523246651,0.6666666666666666,0.6038961038961039,0.7647058823529411,9.0,19.0,5.0,39.0,0.612012987012987,0.42735042735042733,0.5839151450053706,0.3163265306122449,69.0,127.0,7.0,31.0,0.6714554242749732,0.6852786507633184,
pca64__knn_5__r2,pca64,knn_5,2.0,balanced_accuracy,0.6799999999999999,0.5546218487394958,0.5635292269013199,0.4259927797833935,139.0,33.0,126.0,59.0,0.5628692646134508,0.5789473684210527,0.5763888888888888,0.4392523364485981,118.0,26.0,94.0,47.0,0.5800088652482269,0.4583333333333333,0.5113636363636364,0.38095238095238093,21.0,7.0,32.0,12.0,0.4967532467532467,0.7393162393162394,0.5792158968850698,0.2988505747126437,160.0,36.0,25.0,13.0,0.6252685284640171,0.6019038102584614,
pca64__knn_5__r2,pca64,knn_5,2.0,accuracy,0.6799999999999999,0.5546218487394958,0.5635292269013199,0.4259927797833935,139.0,33.0,126.0,59.0,0.5628692646134508,0.5789473684210527,0.5763888888888888,0.4392523364485981,118.0,26.0,94.0,47.0,0.5800088652482269,0.4583333333333333,0.5113636363636364,0.38095238095238093,21.0,7.0,32.0,12.0,0.4967532467532467,0.7393162393162394,0.5792158968850698,0.2988505747126437,160.0,36.0,25.0,13.0,0.6252685284640171,0.6019038102584614,
pca64__knn_5__r4,pca64,knn_5,4.0,balanced_accuracy,0.5599999999999999,0.5854341736694678,0.5816153362664991,0.6318407960199005,82.0,90.0,58.0,127.0,0.5772784412319296,0.5789473684210527,0.579934988179669,0.6129032258064516,70.0,74.0,46.0,95.0,0.5736061859732072,0.6111111111111112,0.577922077922078,0.6956521739130435,12.0,16.0,12.0,32.0,0.5669642857142857,0.6111111111111112,0.5981471535982814,0.32592592592592595,121.0,75.0,16.0,22.0,0.6332572502685285,0.6766632866951104,
pca64__knn_5__r4,pca64,knn_5,4.0,accuracy,0.5399999999999999,0.5854341736694678,0.5812067881835323,0.6354679802955665,80.0,92.0,56.0,129.0,0.5772784412319296,0.5789473684210527,0.5800827423167849,0.6178343949044586,68.0,76.0,44.0,97.0,0.5736061859732072,0.6111111111111112,0.577922077922078,0.6956521739130435,12.0,16.0,12.0,32.0,0.5669642857142857,0.6025641025641025,0.5930451127819549,0.32116788321167883,119.0,77.0,16.0,22.0,0.6332572502685285,0.6766142609251544,
pca64__knn_9__r1,pca64,knn_9,1.0,balanced_accuracy,0.5499999999999999,0.5826330532212886,0.5834066624764299,0.5826330532212886,104.0,68.0,81.0,104.0,0.6033469516027655,0.5929824561403508,0.5927157210401892,0.5797101449275363,89.0,55.0,61.0,80.0,0.6117267533490938,0.5416666666666666,0.5405844155844155,0.5925925925925926,15.0,13.0,20.0,24.0,0.5698051948051949,0.7051282051282052,0.6224489795918368,0.35514018691588783,146.0,50.0,19.0,19.0,0.650375939849624,0.6376765484149205,
pca64__knn_9__r1,pca64,knn_9,1.0,accuracy,0.5499999999999999,0.5826330532212886,0.5834066624764299,0.5826330532212886,104.0,68.0,81.0,104.0,0.6033469516027655,0.5929824561403508,0.5927157210401892,0.5797101449275363,89.0,55.0,61.0,80.0,0.6117267533490938,0.5416666666666666,0.5405844155844155,0.5925925925925926,15.0,13.0,20.0,24.0,0.5698051948051949,0.7051282051282052,0.6224489795918368,0.35514018691588783,146.0,50.0,19.0,19.0,0.650375939849624,0.6376765484149205,
pca64__knn_9__r2,pca64,knn_9,2.0,balanced_accuracy,0.43999999999999995,0.5938375350140056,0.5868636077938404,0.6651270207852193,68.0,104.0,41.0,144.0,0.602294154619736,0.6,0.602024231678487,0.6627218934911243,59.0,85.0,29.0,112.0,0.6128349093774625,0.5694444444444444,0.5243506493506493,0.6736842105263158,9.0,19.0,12.0,32.0,0.5539772727272727,0.5256410256410257,0.5789473684210527,0.3105590062111801,98.0,98.0,13.0,25.0,0.6732008592910849,0.6232465045081325,
pca64__knn_9__r2,pca64,knn_9,2.0,accuracy,0.43999999999999995,0.5938375350140056,0.5868636077938404,0.6651270207852193,68.0,104.0,41.0,144.0,0.602294154619736,0.6,0.602024231678487,0.6627218934911243,59.0,85.0,29.0,112.0,0.6128349093774625,0.5694444444444444,0.5243506493506493,0.6736842105263158,9.0,19.0,12.0,32.0,0.5539772727272727,0.5256410256410257,0.5789473684210527,0.3105590062111801,98.0,98.0,13.0,25.0,0.6732008592910849,0.6232465045081325,
pca64__knn_9__r4,pca64,knn_9,4.0,balanced_accuracy,0.6699999999999999,0.5714285714285714,0.577294154619736,0.501628664495114,127.0,45.0,108.0,77.0,0.5910433689503458,0.5859649122807018,0.5842198581560284,0.5,108.0,36.0,82.0,59.0,0.605644208037825,0.5138888888888888,0.5438311688311689,0.5070422535211268,19.0,9.0,26.0,18.0,0.5271915584415584,0.7264957264957265,0.6139903329752954,0.3469387755102041,153.0,43.0,21.0,17.0,0.6421858216970999,0.6388009118299817,
pca64__knn_9__r4,pca64,knn_9,4.0,accuracy,0.5199999999999999,0.5770308123249299,0.5745285983658077,0.6118251928020566,87.0,85.0,66.0,119.0,0.5910433689503458,0.5859649122807018,0.5865839243498818,0.6066666666666667,76.0,68.0,50.0,91.0,0.605644208037825,0.5416666666666666,0.5146103896103896,0.6292134831460674,11.0,17.0,16.0,28.0,0.5271915584415584,0.6068376068376068,0.5955961331901182,0.3235294117647059,120.0,76.0,16.0,22.0,0.6421858216970999,0.6106371547476199,
pca64__extratrees_3__r1,pca64,extratrees_3,1.0,balanced_accuracy,0.49999999999999994,0.6022408963585434,0.6013042111879321,0.6203208556149733,99.0,73.0,69.0,116.0,0.6313639220615965,0.6210526315789474,0.621306146572104,0.6275862068965518,86.0,58.0,50.0,91.0,0.649822695035461,0.5277777777777778,0.5162337662337663,0.5952380952380952,13.0,15.0,19.0,25.0,0.547077922077922,0.6282051282051282,0.6295649838882922,0.35555555555555557,123.0,73.0,14.0,24.0,0.6753490870032223,0.614779160465207,
pca64__extratrees_3__r1,pca64,extratrees_3,1.0,accuracy,0.49999999999999994,0.6022408963585434,0.6013042111879321,0.6203208556149733,99.0,73.0,69.0,116.0,0.6313639220615965,0.6210526315789474,0.621306146572104,0.6275862068965518,86.0,58.0,50.0,91.0,0.649822695035461,0.5277777777777778,0.5162337662337663,0.5952380952380952,13.0,15.0,19.0,25.0,0.547077922077922,0.6282051282051282,0.6295649838882922,0.35555555555555557,123.0,73.0,14.0,24.0,0.6753490870032223,0.614779160465207,
pca64__extratrees_3__r2,pca64,extratrees_3,2.0,balanced_accuracy,0.49999999999999994,0.6358543417366946,0.6351665619107479,0.6505376344086021,106.0,66.0,64.0,121.0,0.6801697045883093,0.6421052631578947,0.642434988179669,0.6506849315068494,88.0,56.0,46.0,95.0,0.6858747044917257,0.6111111111111112,0.6168831168831169,0.65,18.0,10.0,18.0,26.0,0.676948051948052,0.6111111111111112,0.619360902255639,0.34532374100719426,119.0,77.0,14.0,24.0,0.697234156820623,0.7236586598679622,
pca64__extratrees_3__r2,pca64,extratrees_3,2.0,accuracy,0.49999999999999994,0.6358543417366946,0.6351665619107479,0.6505376344086021,106.0,66.0,64.0,121.0,0.6801697045883093,0.6421052631578947,0.642434988179669,0.6506849315068494,88.0,56.0,46.0,95.0,0.6858747044917257,0.6111111111111112,0.6168831168831169,0.65,18.0,10.0,18.0,26.0,0.676948051948052,0.6111111111111112,0.619360902255639,0.34532374100719426,119.0,77.0,14.0,24.0,0.697234156820623,0.7236586598679622,
pca64__extratrees_3__r4,pca64,extratrees_3,4.0,balanced_accuracy,0.49999999999999994,0.6302521008403361,0.6281269641734758,0.6580310880829016,98.0,74.0,58.0,127.0,0.6547140163419233,0.6350877192982456,0.6355644208037825,0.6486486486486487,85.0,59.0,45.0,96.0,0.6677501970055162,0.6111111111111112,0.5844155844155845,0.6888888888888889,13.0,15.0,13.0,31.0,0.5925324675324676,0.594017094017094,0.6303705692803437,0.35374149659863946,113.0,83.0,12.0,26.0,0.7000537056928033,0.6903463756719571,
pca64__extratrees_3__r4,pca64,extratrees_3,4.0,accuracy,0.49999999999999994,0.6302521008403361,0.6281269641734758,0.6580310880829016,98.0,74.0,58.0,127.0,0.6547140163419233,0.6350877192982456,0.6355644208037825,0.6486486486486487,85.0,59.0,45.0,96.0,0.6677501970055162,0.6111111111111112,0.5844155844155845,0.6888888888888889,13.0,15.0,13.0,31.0,0.5925324675324676,0.594017094017094,0.6303705692803437,0.35374149659863946,113.0,83.0,12.0,26.0,0.7000537056928033,0.6903463756719571,
pca64__extratrees_5__r1,pca64,extratrees_5,1.0,balanced_accuracy,0.5199999999999999,0.6218487394957983,0.6279855436832181,0.5573770491803278,137.0,35.0,100.0,85.0,0.6611879321181646,0.6456140350877193,0.6439864066193853,0.5774058577405857,115.0,29.0,72.0,69.0,0.6813435776201734,0.5277777777777778,0.5746753246753247,0.48484848484848486,22.0,6.0,28.0,16.0,0.547077922077922,0.7948717948717948,0.6760204081632653,0.4418604651162791,167.0,29.0,19.0,19.0,0.7063641245972073,0.6764224788061998,
pca64__extratrees_5__r1,pca64,extratrees_5,1.0,accuracy,0.5199999999999999,0.6218487394957983,0.6279855436832181,0.5573770491803278,137.0,35.0,100.0,85.0,0.6611879321181646,0.6456140350877193,0.6439864066193853,0.5774058577405857,115.0,29.0,72.0,69.0,0.6813435776201734,0.5277777777777778,0.5746753246753247,0.48484848484848486,22.0,6.0,28.0,16.0,0.547077922077922,0.7948717948717948,0.6760204081632653,0.4418604651162791,167.0,29.0,19.0,19.0,0.7063641245972073,0.6764224788061998,
pca64__extratrees_5__r2,pca64,extratrees_5,2.0,balanced_accuracy,0.5099999999999999,0.6190476190476191,0.6209930861093651,0.6069364161849711,116.0,56.0,80.0,105.0,0.6653048397234445,0.624561403508772,0.6240395981087471,0.6022304832713755,97.0,47.0,60.0,81.0,0.667109929078014,0.5972222222222222,0.612012987012987,0.6233766233766234,19.0,9.0,20.0,24.0,0.6607142857142857,0.6666666666666666,0.6207035445757251,0.35,135.0,61.0,17.0,21.0,0.6831364124597208,0.716393268457222,
pca64__extratrees_5__r2,pca64,extratrees_5,2.0,accuracy,0.5099999999999999,0.6190476190476191,0.6209930861093651,0.6069364161849711,116.0,56.0,80.0,105.0,0.6653048397234445,0.624561403508772,0.6240395981087471,0.6022304832713755,97.0,47.0,60.0,81.0,0.667109929078014,0.5972222222222222,0.612012987012987,0.6233766233766234,19.0,9.0,20.0,24.0,0.6607142857142857,0.6666666666666666,0.6207035445757251,0.35,135.0,61.0,17.0,21.0,0.6831364124597208,0.716393268457222,
pca64__extratrees_5__r4,pca64,extratrees_5,4.0,balanced_accuracy,0.49999999999999994,0.6470588235294118,0.6445474544311753,0.676923076923077,99.0,73.0,53.0,132.0,0.6645191703331237,0.6526315789473685,0.6533687943262412,0.6732673267326733,84.0,60.0,39.0,102.0,0.6717395587076439,0.625,0.6087662337662337,0.6896551724137931,15.0,13.0,14.0,30.0,0.6176948051948051,0.5683760683760684,0.625671321160043,0.34838709677419355,106.0,90.0,11.0,27.0,0.6874328678839957,0.7173619282979747,
pca64__extratrees_5__r4,pca64,extratrees_5,4.0,accuracy,0.49999999999999994,0.6470588235294118,0.6445474544311753,0.676923076923077,99.0,73.0,53.0,132.0,0.6645191703331237,0.6526315789473685,0.6533687943262412,0.6732673267326733,84.0,60.0,39.0,102.0,0.6717395587076439,0.625,0.6087662337662337,0.6896551724137931,15.0,13.0,14.0,30.0,0.6176948051948051,0.5683760683760684,0.625671321160043,0.34838709677419355,106.0,90.0,11.0,27.0,0.6874328678839957,0.7173619282979747,
pca64__rf_5__r1,pca64,rf_5,1.0,balanced_accuracy,0.5299999999999999,0.6498599439775911,0.6515399120050283,0.6418338108882522,120.0,52.0,73.0,112.0,0.7110307982401005,0.6666666666666666,0.6662234042553192,0.6494464944649446,102.0,42.0,53.0,88.0,0.7383274231678487,0.5833333333333334,0.5941558441558441,0.6153846153846154,18.0,10.0,20.0,24.0,0.5795454545454545,0.6794871794871795,0.6177497314715359,0.34782608695652173,139.0,57.0,18.0,20.0,0.6680988184747584,0.7015073002631141,
pca64__rf_5__r1,pca64,rf_5,1.0,accuracy,0.5299999999999999,0.6498599439775911,0.6515399120050283,0.6418338108882522,120.0,52.0,73.0,112.0,0.7110307982401005,0.6666666666666666,0.6662234042553192,0.6494464944649446,102.0,42.0,53.0,88.0,0.7383274231678487,0.5833333333333334,0.5941558441558441,0.6153846153846154,18.0,10.0,20.0,24.0,0.5795454545454545,0.6794871794871795,0.6177497314715359,0.34782608695652173,139.0,57.0,18.0,20.0,0.6680988184747584,0.7015073002631141,
pca64__rf_5__r2,pca64,rf_5,2.0,balanced_accuracy,0.57,0.6274509803921569,0.6356379635449403,0.5333333333333333,148.0,24.0,109.0,76.0,0.6789440603394092,0.6491228070175439,0.6469414893617021,0.5535714285714286,123.0,21.0,79.0,62.0,0.6973010244286841,0.5416666666666666,0.6055194805194806,0.45901639344262296,25.0,3.0,30.0,14.0,0.5965909090909091,0.7777777777777778,0.6233888292158969,0.36585365853658536,167.0,29.0,23.0,15.0,0.6348012889366272,0.7088793694782067,
pca64__rf_5__r2,pca64,rf_5,2.0,accuracy,0.49999999999999994,0.6330532212885154,0.6308296668761786,0.661498708010336,98.0,74.0,57.0,128.0,0.6789440603394092,0.6526315789473685,0.6533687943262412,0.6732673267326733,84.0,60.0,39.0,102.0,0.6973010244286841,0.5555555555555556,0.5454545454545454,0.6190476190476191,14.0,14.0,18.0,26.0,0.5965909090909091,0.5555555555555556,0.564983888292159,0.2972972972972973,108.0,88.0,16.0,22.0,0.6348012889366272,0.6489318832574646,
pca64__rf_5__r4,pca64,rf_5,4.0,balanced_accuracy,0.5399999999999999,0.6358543417366946,0.6392520427404148,0.608433734939759,126.0,46.0,84.0,101.0,0.670333123821496,0.6350877192982456,0.63423463356974,0.6,103.0,41.0,63.0,78.0,0.6797675334909377,0.6388888888888888,0.672077922077922,0.6388888888888888,23.0,5.0,21.0,23.0,0.648538961038961,0.6709401709401709,0.6232545649838883,0.35294117647058826,136.0,60.0,17.0,21.0,0.6506444683136413,0.742699264663502,
pca64__rf_5__r4,pca64,rf_5,4.0,accuracy,0.5399999999999999,0.6358543417366946,0.6392520427404148,0.608433734939759,126.0,46.0,84.0,101.0,0.670333123821496,0.6350877192982456,0.63423463356974,0.6,103.0,41.0,63.0,78.0,0.6797675334909377,0.6388888888888888,0.672077922077922,0.6388888888888888,23.0,5.0,21.0,23.0,0.648538961038961,0.6709401709401709,0.6232545649838883,0.35294117647058826,136.0,60.0,17.0,21.0,0.6506444683136413,0.742699264663502,
pca64__rbfsvc_0.3_scale__r1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ValueError(""could not convert string to float: 'scale'"")"
pca64__rbfsvc_0.3_scale__r2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ValueError(""could not convert string to float: 'scale'"")"
pca64__rbfsvc_0.3_scale__r4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ValueError(""could not convert string to float: 'scale'"")"
pca64__rbfsvc_1.0_scale__r1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ValueError(""could not convert string to float: 'scale'"")"
pca64__rbfsvc_1.0_scale__r2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ValueError(""could not convert string to float: 'scale'"")"
pca64__rbfsvc_1.0_scale__r4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ValueError(""could not convert string to float: 'scale'"")"
pca64__rbfsvc_3.0_scale__r1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ValueError(""could not convert string to float: 'scale'"")"
pca64__rbfsvc_3.0_scale__r2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ValueError(""could not convert string to float: 'scale'"")"
pca64__rbfsvc_3.0_scale__r4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ValueError(""could not convert string to float: 'scale'"")"
