n,flip_n,flip_rate,base_errors,final_errors,net_errors_reduced,rescued_n,hurt_n,base_n,base_accuracy,base_balanced_accuracy,base_f1,base_sensitivity_high,base_specificity_low,base_tn,base_fp,base_fn,base_tp,base_auc,final_n,final_accuracy,final_balanced_accuracy,final_f1,final_sensitivity_high,final_specificity_low,final_tn,final_fp,final_fn,final_tp,final_auc,delta_bacc,eval_scope,rule_name,base_model,pseudo_subset,signal,mode,threshold
119,3,0.025210084033613446,12,15,-3,0,3,119,0.8991596638655462,0.8377932551319649,0.7857142857142857,0.7096774193548387,0.9659090909090909,85,3,9,22,0.8911290322580645,119,0.8739495798319328,0.7894061583577713,0.7169811320754716,0.6129032258064516,0.9659090909090909,85,3,12,19,0.8911290322580645,-0.048387096774193616,quality_top20_internal,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.917210,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.917209818125701
285,15,0.05263157894736842,45,56,-11,2,13,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8035087719298246,0.8025265957446809,0.78125,0.7092198581560284,0.8958333333333334,129,15,41,100,0.9036643026004727,-0.039154846335697324,old_data,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.917210,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.917209818125701
306,16,0.05228758169934641,59,63,-4,6,10,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.7941176470588235,0.6892966027874564,0.5467625899280576,0.4634146341463415,0.9151785714285714,205,19,44,38,0.8161476480836237,-0.04758275261324041,third_batch,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.917210,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.917209818125701
105,5,0.047619047619047616,32,29,3,4,1,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.7238095238095238,0.7177182685253118,0.6813186813186813,0.6595744680851063,0.7758620689655172,45,13,16,31,0.6621423330887748,0.023844460748349228,strict_external,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.917210,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.917209818125701
696,36,0.05172413793103448,136,148,-12,12,24,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7873563218390804,0.7577986437141366,0.6954732510288066,0.6259259259259259,0.8896713615023474,379,47,101,169,0.8477743001217182,-0.030359937402191006,all_three_domains,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.917210,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.917209818125701
119,3,0.025210084033613446,12,15,-3,0,3,119,0.8991596638655462,0.8377932551319649,0.7857142857142857,0.7096774193548387,0.9659090909090909,85,3,9,22,0.8911290322580645,119,0.8739495798319328,0.7894061583577713,0.7169811320754716,0.6129032258064516,0.9659090909090909,85,3,12,19,0.8911290322580645,-0.048387096774193616,quality_top20_internal,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.918772,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.9187716469608797
285,15,0.05263157894736842,45,56,-11,2,13,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8035087719298246,0.8025265957446809,0.78125,0.7092198581560284,0.8958333333333334,129,15,41,100,0.9036643026004727,-0.039154846335697324,old_data,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.918772,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.9187716469608797
306,15,0.049019607843137254,59,64,-5,5,10,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.7908496732026143,0.6870644599303136,0.5428571428571428,0.4634146341463415,0.9107142857142857,204,20,44,38,0.8161476480836237,-0.0498148954703832,third_batch,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.918772,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.9187716469608797
105,4,0.0380952380952381,32,28,4,4,0,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.7333333333333333,0.7283565663976522,0.6956521739130435,0.6808510638297872,0.7758620689655172,45,13,15,32,0.6621423330887748,0.03448275862068961,strict_external,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.918772,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.9187716469608797
696,34,0.04885057471264368,136,148,-12,11,23,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7873563218390804,0.7584767866458008,0.6967213114754098,0.6296296296296297,0.8873239436619719,378,48,100,170,0.8477743001217182,-0.02968179447052688,all_three_domains,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.918772,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.9187716469608797
119,3,0.025210084033613446,12,15,-3,0,3,119,0.8991596638655462,0.8377932551319649,0.7857142857142857,0.7096774193548387,0.9659090909090909,85,3,9,22,0.8911290322580645,119,0.8739495798319328,0.7894061583577713,0.7169811320754716,0.6129032258064516,0.9659090909090909,85,3,12,19,0.8911290322580645,-0.048387096774193616,quality_top20_internal,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.932484,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.9324842320070511
285,10,0.03508771929824561,45,53,-8,1,9,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8140350877192982,0.8132387706855791,0.7969348659003831,0.7375886524822695,0.8888888888888888,128,16,37,104,0.9036643026004727,-0.028442671394799057,old_data,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.932484,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.9324842320070511
306,11,0.03594771241830065,59,64,-5,3,8,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.7908496732026143,0.6947952961672474,0.5555555555555556,0.4878048780487805,0.9017857142857143,202,22,42,40,0.8161476480836237,-0.04208405923344938,third_batch,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.932484,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.9324842320070511
105,2,0.01904761904761905,32,30,2,2,0,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.7142857142857143,0.7111151870873074,0.6808510638297872,0.6808510638297872,0.7413793103448276,43,15,15,32,0.6621423330887748,0.01724137931034475,strict_external,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.932484,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.9324842320070511
696,23,0.033045977011494254,136,147,-11,6,17,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7887931034482759,0.763719353155973,0.7054108216432866,0.6518518518518519,0.8755868544600939,373,53,94,176,0.8477743001217182,-0.024439227960354692,all_three_domains,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.932484,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.9324842320070511
119,2,0.01680672268907563,12,14,-2,0,2,119,0.8991596638655462,0.8377932551319649,0.7857142857142857,0.7096774193548387,0.9659090909090909,85,3,9,22,0.8911290322580645,119,0.8823529411764706,0.8055351906158358,0.7407407407407407,0.6451612903225806,0.9659090909090909,85,3,11,20,0.8911290322580645,-0.032258064516129115,quality_top20_internal,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.951915,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.9519149631238446
285,7,0.02456140350877193,45,50,-5,1,6,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8245614035087719,0.8238770685579195,0.8106060606060606,0.7588652482269503,0.8888888888888888,128,16,34,107,0.9036643026004727,-0.017804373522458672,old_data,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.951915,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.9519149631238446
306,8,0.026143790849673203,59,61,-2,3,5,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.8006535947712419,0.7130879790940767,0.5850340136054422,0.524390243902439,0.9017857142857143,202,22,39,43,0.8161476480836237,-0.023791376306620093,third_batch,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.951915,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.9519149631238446
105,1,0.009523809523809525,32,31,1,1,0,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.7047619047619048,0.702494497432135,0.6736842105263158,0.6808510638297872,0.7241379310344828,42,16,15,32,0.6621423330887748,0.008620689655172376,strict_external,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.951915,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.9519149631238446
696,16,0.022988505747126436,136,142,-6,5,11,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7959770114942529,0.7736567553468962,0.7193675889328063,0.674074074074074,0.8732394366197183,372,54,88,182,0.8477743001217182,-0.014501825769431487,all_three_domains,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.951915,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.9519149631238446
119,2,0.01680672268907563,12,14,-2,0,2,119,0.8991596638655462,0.8377932551319649,0.7857142857142857,0.7096774193548387,0.9659090909090909,85,3,9,22,0.8911290322580645,119,0.8823529411764706,0.8055351906158358,0.7407407407407407,0.6451612903225806,0.9659090909090909,85,3,11,20,0.8911290322580645,-0.032258064516129115,quality_top20_internal,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.963042,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.963042343941968
285,6,0.021052631578947368,45,49,-4,1,5,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8280701754385965,0.8274231678486997,0.8150943396226416,0.7659574468085106,0.8888888888888888,128,16,33,108,0.9036643026004727,-0.01425827423167847,old_data,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.963042,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.963042343941968
306,6,0.0196078431372549,59,59,0,3,3,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.8071895424836601,0.7252831010452963,0.6040268456375839,0.5487804878048781,0.9017857142857143,202,22,37,45,0.8161476480836237,-0.01159625435540057,third_batch,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.963042,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.963042343941968
105,1,0.009523809523809525,32,31,1,1,0,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.7047619047619048,0.702494497432135,0.6736842105263158,0.6808510638297872,0.7241379310344828,42,16,15,32,0.6621423330887748,0.008620689655172376,strict_external,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.963042,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.963042343941968
696,13,0.01867816091954023,136,139,-3,5,8,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.8002873563218391,0.7792123109024518,0.7269155206286837,0.6851851851851852,0.8732394366197183,372,54,85,185,0.8477743001217182,-0.00894627021387584,all_three_domains,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.963042,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.963042343941968
119,2,0.01680672268907563,12,14,-2,0,2,119,0.8991596638655462,0.8377932551319649,0.7857142857142857,0.7096774193548387,0.9659090909090909,85,3,9,22,0.8911290322580645,119,0.8823529411764706,0.8055351906158358,0.7407407407407407,0.6451612903225806,0.9659090909090909,85,3,11,20,0.8911290322580645,-0.032258064516129115,quality_top20_internal,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.963123,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.9631228590190509
285,6,0.021052631578947368,45,49,-4,1,5,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8280701754385965,0.8274231678486997,0.8150943396226416,0.7659574468085106,0.8888888888888888,128,16,33,108,0.9036643026004727,-0.01425827423167847,old_data,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.963123,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.9631228590190509
306,5,0.016339869281045753,59,60,-1,2,3,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.803921568627451,0.7230509581881533,0.6,0.5487804878048781,0.8973214285714286,201,23,37,45,0.8161476480836237,-0.013828397212543475,third_batch,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.963123,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.9631228590190509
105,1,0.009523809523809525,32,31,1,1,0,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.7047619047619048,0.702494497432135,0.6736842105263158,0.6808510638297872,0.7241379310344828,42,16,15,32,0.6621423330887748,0.008620689655172376,strict_external,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.963123,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.9631228590190509
696,12,0.017241379310344827,136,140,-4,4,8,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7988505747126436,0.778038601982264,0.7254901960784313,0.6851851851851852,0.8708920187793427,371,55,85,185,0.8477743001217182,-0.010119979134063595,all_three_domains,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.963123,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.9631228590190509
119,1,0.008403361344537815,12,13,-1,0,1,119,0.8991596638655462,0.8377932551319649,0.7857142857142857,0.7096774193548387,0.9659090909090909,85,3,9,22,0.8911290322580645,119,0.8907563025210085,0.8216642228739003,0.7636363636363637,0.6774193548387096,0.9659090909090909,85,3,10,21,0.8911290322580645,-0.016129032258064613,quality_top20_internal,robust_prob|quality_top20_internal|single:v144_concept_directional|pred_high_only|t=0.969767,robust_prob,quality_top20_internal,single:v144_concept_directional,pred_high_only,0.9697674833599265
