n,base_accuracy,base_balanced_accuracy,base_auc,auto_n,auto_rate,review_n,review_rate,fp_flip_n,fn_review_n,rescued_n,hurt_n,rescued_fn_n,rescued_fp_n,hurt_fn_n,hurt_fp_n,auto_accuracy,auto_balanced_accuracy,auto_f1,auto_sensitivity_high,auto_specificity_low,auto_tn,auto_fp,auto_fn,auto_tp,auto_auc,system_if_review_corrected_n,system_if_review_corrected_accuracy,system_if_review_corrected_balanced_accuracy,system_if_review_corrected_f1,system_if_review_corrected_sensitivity_high,system_if_review_corrected_specificity_low,system_if_review_corrected_tn,system_if_review_corrected_fp,system_if_review_corrected_fn,system_if_review_corrected_tp,system_if_review_corrected_auc,base_candidate,base_threshold,base_selection_score,fn_signal,fn_threshold,fp_low_signal,fp_threshold,scope
105,66.67%,65.59%,64.16%,85,80.95%,20,19.05%,0,20,0,0,0,0,0,0,67.06%,66.94%,0.65,0.65,0.6888888888888889,31,14,14,26,0.6261111111111112,105,73.33%,73.04%,0.7021276595744681,0.7021276595744681,0.7586206896551724,44,14,14,33,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,robust_prob,0.183862755116477,strict_external_locked
105,66.67%,65.59%,64.16%,85,80.95%,20,19.05%,0,20,0,0,0,0,0,0,67.06%,66.94%,0.65,0.65,0.6888888888888889,31,14,14,26,0.6261111111111112,105,73.33%,73.04%,0.7021276595744681,0.7021276595744681,0.7586206896551724,44,14,14,33,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,robust_prob,0.2433131844763915,strict_external_locked
105,66.67%,65.59%,64.16%,85,80.95%,20,19.05%,0,20,0,0,0,0,0,0,67.06%,66.94%,0.65,0.65,0.6888888888888889,31,14,14,26,0.6261111111111112,105,73.33%,73.04%,0.7021276595744681,0.7021276595744681,0.7586206896551724,44,14,14,33,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,robust_prob,0.3205360337064243,strict_external_locked
105,66.67%,65.59%,64.16%,85,80.95%,20,19.05%,0,20,0,0,0,0,0,0,67.06%,66.94%,0.65,0.65,0.6888888888888889,31,14,14,26,0.6261111111111112,105,73.33%,73.04%,0.7021276595744681,0.7021276595744681,0.7586206896551724,44,14,14,33,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,robust_prob,0.3959889528559579,strict_external_locked
105,66.67%,65.59%,64.16%,85,80.95%,20,19.05%,0,20,0,0,0,0,0,0,67.06%,66.94%,0.65,0.65,0.6888888888888889,31,14,14,26,0.6261111111111112,105,73.33%,73.04%,0.7021276595744681,0.7021276595744681,0.7586206896551724,44,14,14,33,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,stack_gb_d2_multiview,0.0489054291630551,strict_external_locked
105,66.67%,65.59%,64.16%,85,80.95%,20,19.05%,0,20,0,0,0,0,0,0,67.06%,66.94%,0.65,0.65,0.6888888888888889,31,14,14,26,0.6261111111111112,105,73.33%,73.04%,0.7021276595744681,0.7021276595744681,0.7586206896551724,44,14,14,33,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,stack_gb_d2_multiview,0.0601600491975303,strict_external_locked
105,66.67%,65.59%,64.16%,85,80.95%,20,19.05%,0,20,0,0,0,0,0,0,67.06%,66.94%,0.65,0.65,0.6888888888888889,31,14,14,26,0.6261111111111112,105,73.33%,73.04%,0.7021276595744681,0.7021276595744681,0.7586206896551724,44,14,14,33,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,stack_gb_d2_multiview,0.0774945269633817,strict_external_locked
105,66.67%,65.59%,64.16%,85,80.95%,20,19.05%,0,20,0,0,0,0,0,0,67.06%,66.94%,0.65,0.65,0.6888888888888889,31,14,14,26,0.6261111111111112,105,73.33%,73.04%,0.7021276595744681,0.7021276595744681,0.7586206896551724,44,14,14,33,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,stack_gb_d2_multiview,0.09606984729921865,strict_external_locked
105,66.67%,65.59%,64.16%,85,80.95%,20,19.05%,0,20,0,0,0,0,0,0,67.06%,66.94%,0.65,0.65,0.6888888888888889,31,14,14,26,0.6261111111111112,105,73.33%,73.04%,0.7021276595744681,0.7021276595744681,0.7586206896551724,44,14,14,33,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,stack_gb_d2_multiview,0.1290604217046331,strict_external_locked
105,66.67%,65.59%,64.16%,88,83.81%,17,16.19%,0,17,0,0,0,0,0,0,67.05%,66.81%,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,prob_mean_core,0.1159437982541614,strict_external_locked
105,66.67%,65.59%,64.16%,88,83.81%,17,16.19%,0,17,0,0,0,0,0,0,67.05%,66.81%,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,prob_mean_core,0.17767263447772177,strict_external_locked
105,66.67%,65.59%,64.16%,88,83.81%,17,16.19%,0,17,0,0,0,0,0,0,67.05%,66.81%,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,prob_mean_core,0.2425941581965666,strict_external_locked
105,66.67%,65.59%,64.16%,88,83.81%,17,16.19%,0,17,0,0,0,0,0,0,67.05%,66.81%,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,prob_mean_core,0.3241438788821058,strict_external_locked
105,66.67%,65.59%,64.16%,88,83.81%,17,16.19%,0,17,0,0,0,0,0,0,67.05%,66.81%,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,prob_mean_core,0.4023282146160868,strict_external_locked
105,66.67%,65.59%,64.16%,88,83.81%,17,16.19%,0,17,0,0,0,0,0,0,67.05%,66.81%,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,robust_prob,0.12004962132072165,strict_external_locked
105,66.67%,65.59%,64.16%,88,83.81%,17,16.19%,0,17,0,0,0,0,0,0,67.05%,66.81%,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,robust_prob,0.183862755116477,strict_external_locked
105,66.67%,65.59%,64.16%,88,83.81%,17,16.19%,0,17,0,0,0,0,0,0,67.05%,66.81%,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,robust_prob,0.2433131844763915,strict_external_locked
105,66.67%,65.59%,64.16%,88,83.81%,17,16.19%,0,17,0,0,0,0,0,0,67.05%,66.81%,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,robust_prob,0.3205360337064243,strict_external_locked
105,66.67%,65.59%,64.16%,88,83.81%,17,16.19%,0,17,0,0,0,0,0,0,67.05%,66.81%,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,robust_prob,0.3959889528559579,strict_external_locked
105,66.67%,65.59%,64.16%,88,83.81%,17,16.19%,0,17,0,0,0,0,0,0,67.05%,66.81%,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,stack_gb_d2_multiview,0.0489054291630551,strict_external_locked
105,66.67%,65.59%,64.16%,88,83.81%,17,16.19%,0,17,0,0,0,0,0,0,67.05%,66.81%,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,stack_gb_d2_multiview,0.0601600491975303,strict_external_locked
105,66.67%,65.59%,64.16%,88,83.81%,17,16.19%,0,17,0,0,0,0,0,0,67.05%,66.81%,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,stack_gb_d2_multiview,0.0774945269633817,strict_external_locked
105,66.67%,65.59%,64.16%,88,83.81%,17,16.19%,0,17,0,0,0,0,0,0,67.05%,66.81%,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,stack_gb_d2_multiview,0.09606984729921865,strict_external_locked
105,66.67%,65.59%,64.16%,88,83.81%,17,16.19%,0,17,0,0,0,0,0,0,67.05%,66.81%,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,stack_gb_d2_multiview,0.1290604217046331,strict_external_locked
105,66.67%,65.59%,64.16%,87,82.86%,18,17.14%,0,18,0,0,0,0,0,0,66.67%,66.49%,0.6419753086419753,0.6341463414634146,0.6956521739130435,32,14,15,26,0.6248674443266171,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,prob_mean_core,0.1159437982541614,strict_external_locked
105,66.67%,65.59%,64.16%,87,82.86%,18,17.14%,0,18,0,0,0,0,0,0,66.67%,66.49%,0.6419753086419753,0.6341463414634146,0.6956521739130435,32,14,15,26,0.6248674443266171,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,prob_mean_core,0.17767263447772177,strict_external_locked
105,66.67%,65.59%,64.16%,87,82.86%,18,17.14%,0,18,0,0,0,0,0,0,66.67%,66.49%,0.6419753086419753,0.6341463414634146,0.6956521739130435,32,14,15,26,0.6248674443266171,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,prob_mean_core,0.2425941581965666,strict_external_locked
105,66.67%,65.59%,64.16%,87,82.86%,18,17.14%,0,18,0,0,0,0,0,0,66.67%,66.49%,0.6419753086419753,0.6341463414634146,0.6956521739130435,32,14,15,26,0.6248674443266171,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,prob_mean_core,0.3241438788821058,strict_external_locked
105,66.67%,65.59%,64.16%,87,82.86%,18,17.14%,0,18,0,0,0,0,0,0,66.67%,66.49%,0.6419753086419753,0.6341463414634146,0.6956521739130435,32,14,15,26,0.6248674443266171,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,prob_mean_core,0.4023282146160868,strict_external_locked
105,66.67%,65.59%,64.16%,87,82.86%,18,17.14%,0,18,0,0,0,0,0,0,66.67%,66.49%,0.6419753086419753,0.6341463414634146,0.6956521739130435,32,14,15,26,0.6248674443266171,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,robust_prob,0.12004962132072165,strict_external_locked
105,66.67%,65.59%,64.16%,87,82.86%,18,17.14%,0,18,0,0,0,0,0,0,66.67%,66.49%,0.6419753086419753,0.6341463414634146,0.6956521739130435,32,14,15,26,0.6248674443266171,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,robust_prob,0.183862755116477,strict_external_locked
105,66.67%,65.59%,64.16%,87,82.86%,18,17.14%,0,18,0,0,0,0,0,0,66.67%,66.49%,0.6419753086419753,0.6341463414634146,0.6956521739130435,32,14,15,26,0.6248674443266171,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,robust_prob,0.2433131844763915,strict_external_locked
105,66.67%,65.59%,64.16%,87,82.86%,18,17.14%,0,18,0,0,0,0,0,0,66.67%,66.49%,0.6419753086419753,0.6341463414634146,0.6956521739130435,32,14,15,26,0.6248674443266171,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,robust_prob,0.3205360337064243,strict_external_locked
105,66.67%,65.59%,64.16%,87,82.86%,18,17.14%,0,18,0,0,0,0,0,0,66.67%,66.49%,0.6419753086419753,0.6341463414634146,0.6956521739130435,32,14,15,26,0.6248674443266171,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,robust_prob,0.3959889528559579,strict_external_locked
105,66.67%,65.59%,64.16%,87,82.86%,18,17.14%,0,18,0,0,0,0,0,0,66.67%,66.49%,0.6419753086419753,0.6341463414634146,0.6956521739130435,32,14,15,26,0.6248674443266171,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,stack_gb_d2_multiview,0.0489054291630551,strict_external_locked
105,66.67%,65.59%,64.16%,87,82.86%,18,17.14%,0,18,0,0,0,0,0,0,66.67%,66.49%,0.6419753086419753,0.6341463414634146,0.6956521739130435,32,14,15,26,0.6248674443266171,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,stack_gb_d2_multiview,0.0601600491975303,strict_external_locked
105,66.67%,65.59%,64.16%,87,82.86%,18,17.14%,0,18,0,0,0,0,0,0,66.67%,66.49%,0.6419753086419753,0.6341463414634146,0.6956521739130435,32,14,15,26,0.6248674443266171,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,stack_gb_d2_multiview,0.0774945269633817,strict_external_locked
105,66.67%,65.59%,64.16%,87,82.86%,18,17.14%,0,18,0,0,0,0,0,0,66.67%,66.49%,0.6419753086419753,0.6341463414634146,0.6956521739130435,32,14,15,26,0.6248674443266171,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,stack_gb_d2_multiview,0.09606984729921865,strict_external_locked
105,66.67%,65.59%,64.16%,87,82.86%,18,17.14%,0,18,0,0,0,0,0,0,66.67%,66.49%,0.6419753086419753,0.6341463414634146,0.6956521739130435,32,14,15,26,0.6248674443266171,105,72.38%,71.97%,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,stack_gb_d2_multiview,0.1290604217046331,strict_external_locked
105,66.67%,65.59%,64.16%,72,68.57%,33,31.43%,5,33,1,4,0,1,4,0,59.72%,59.83%,0.6027397260273972,0.5789473684210527,0.6176470588235294,21,13,16,22,0.5421826625386996,105,72.38%,71.77%,0.6813186813186813,0.6595744680851063,0.7758620689655172,45,13,16,31,0.584556126192223,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.4773824647710958,min_all6,0.0569587266992009,strict_external_locked
105,66.67%,65.59%,64.16%,72,68.57%,33,31.43%,5,33,1,4,0,1,4,0,59.72%,59.83%,0.6027397260273972,0.5789473684210527,0.6176470588235294,21,13,16,22,0.5421826625386996,105,72.38%,71.77%,0.6813186813186813,0.6595744680851063,0.7758620689655172,45,13,16,31,0.584556126192223,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.4773824647710958,min_all6,0.11331519509839712,strict_external_locked
105,66.67%,65.59%,64.16%,72,68.57%,33,31.43%,5,33,1,4,0,1,4,0,59.72%,59.83%,0.6027397260273972,0.5789473684210527,0.6176470588235294,21,13,16,22,0.5421826625386996,105,72.38%,71.77%,0.6813186813186813,0.6595744680851063,0.7758620689655172,45,13,16,31,0.584556126192223,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.4773824647710958,min_all6,0.15327316317371803,strict_external_locked
105,69.52%,69.39%,66.21%,99,94.29%,6,5.71%,0,6,0,0,0,0,0,0,68.69%,68.74%,0.6736842105263158,0.6956521739130435,0.6792452830188679,36,17,14,32,0.6611977030352748,105,70.48%,70.45%,0.6804123711340206,0.7021276595744681,0.7068965517241379,41,17,14,33,0.6621423330887748,robust_prob,0.57,0.8039213296938974,stack_gb_d2_multiview,0.22377677631433102,prob_mean_core,0.1159437982541614,strict_external_locked
105,69.52%,69.39%,66.21%,99,94.29%,6,5.71%,0,6,0,0,0,0,0,0,68.69%,68.74%,0.6736842105263158,0.6956521739130435,0.6792452830188679,36,17,14,32,0.6611977030352748,105,70.48%,70.45%,0.6804123711340206,0.7021276595744681,0.7068965517241379,41,17,14,33,0.6621423330887748,robust_prob,0.57,0.8039213296938974,stack_gb_d2_multiview,0.22377677631433102,prob_mean_core,0.17767263447772177,strict_external_locked
105,69.52%,69.39%,66.21%,99,94.29%,6,5.71%,0,6,0,0,0,0,0,0,68.69%,68.74%,0.6736842105263158,0.6956521739130435,0.6792452830188679,36,17,14,32,0.6611977030352748,105,70.48%,70.45%,0.6804123711340206,0.7021276595744681,0.7068965517241379,41,17,14,33,0.6621423330887748,robust_prob,0.57,0.8039213296938974,stack_gb_d2_multiview,0.22377677631433102,prob_mean_core,0.2425941581965666,strict_external_locked
105,69.52%,69.39%,66.21%,99,94.29%,6,5.71%,0,6,0,0,0,0,0,0,68.69%,68.74%,0.6736842105263158,0.6956521739130435,0.6792452830188679,36,17,14,32,0.6611977030352748,105,70.48%,70.45%,0.6804123711340206,0.7021276595744681,0.7068965517241379,41,17,14,33,0.6621423330887748,robust_prob,0.57,0.8039213296938974,stack_gb_d2_multiview,0.22377677631433102,prob_mean_core,0.3241438788821058,strict_external_locked
105,69.52%,69.39%,66.21%,99,94.29%,6,5.71%,0,6,0,0,0,0,0,0,68.69%,68.74%,0.6736842105263158,0.6956521739130435,0.6792452830188679,36,17,14,32,0.6611977030352748,105,70.48%,70.45%,0.6804123711340206,0.7021276595744681,0.7068965517241379,41,17,14,33,0.6621423330887748,robust_prob,0.57,0.8039213296938974,stack_gb_d2_multiview,0.22377677631433102,prob_mean_core,0.4023282146160868,strict_external_locked
105,69.52%,69.39%,66.21%,99,94.29%,6,5.71%,0,6,0,0,0,0,0,0,68.69%,68.74%,0.6736842105263158,0.6956521739130435,0.6792452830188679,36,17,14,32,0.6611977030352748,105,70.48%,70.45%,0.6804123711340206,0.7021276595744681,0.7068965517241379,41,17,14,33,0.6621423330887748,robust_prob,0.57,0.8039213296938974,stack_gb_d2_multiview,0.22377677631433102,robust_prob,0.12004962132072165,strict_external_locked
105,69.52%,69.39%,66.21%,99,94.29%,6,5.71%,0,6,0,0,0,0,0,0,68.69%,68.74%,0.6736842105263158,0.6956521739130435,0.6792452830188679,36,17,14,32,0.6611977030352748,105,70.48%,70.45%,0.6804123711340206,0.7021276595744681,0.7068965517241379,41,17,14,33,0.6621423330887748,robust_prob,0.57,0.8039213296938974,stack_gb_d2_multiview,0.22377677631433102,robust_prob,0.183862755116477,strict_external_locked
