policy,family,name,budget,base_budget,addon_candidate,addon_rate,dev_accuracy,dev_balanced_accuracy,dev_sensitivity,dev_specificity,dev_precision,dev_f1,dev_tn,dev_fp,dev_fn,dev_tp,dev_review_n,dev_review_rate,dev_captured_wrong_n,dev_captured_fn_n,dev_captured_fp_n,dev_remaining_error_n,dev_review_precision_vs_p2_error,external_accuracy,external_balanced_accuracy,external_sensitivity,external_specificity,external_precision,external_f1,external_tn,external_fp,external_fn,external_tp,external_review_n,external_review_rate,external_captured_wrong_n,external_captured_fn_n,external_captured_fp_n,external_remaining_error_n,external_review_precision_vs_p2_error
buffer::all_any::0.425+0.250,buffer,all_any,,0.425,all_any,0.25,0.9796954314720813,0.974861084031975,0.9551569506726457,0.9945652173913043,0.9906976744186047,0.9726027397260273,366,2,10,213,399,0.6751269035532995,79,26,53,12,0.19799498746867167,0.9444444444444444,0.9410533658876874,0.9148936170212766,0.9672131147540983,0.9555555555555556,0.9347826086956522,59,2,4,43,73,0.6759259259259259,26,11,15,6,0.3561643835616438
buffer::pred_low_fn::0.450+0.000,buffer,pred_low_fn,,0.45,pred_low_fn,0.0,0.9526226734348562,0.9442873854552545,0.9103139013452914,0.9782608695652174,0.9620853080568721,0.935483870967742,360,8,20,203,266,0.4500846023688663,63,16,47,28,0.23684210526315788,0.9074074074074074,0.9033833275200558,0.8723404255319149,0.9344262295081968,0.9111111111111111,0.891304347826087,57,4,6,41,49,0.4537037037037037,22,9,13,10,0.4489795918367347
buffer::pred_low_fn::0.450+0.025,buffer,pred_low_fn,,0.45,pred_low_fn,0.025,0.9576988155668359,0.9510138428543575,0.9237668161434978,0.9782608695652174,0.9626168224299065,0.94279176201373,360,8,17,206,281,0.4754653130287648,66,19,47,25,0.23487544483985764,0.9074074074074074,0.9033833275200558,0.8723404255319149,0.9344262295081968,0.9111111111111111,0.891304347826087,57,4,6,41,52,0.48148148148148145,22,9,13,10,0.4230769230769231
buffer::pred_low_fn::0.450+0.050,buffer,pred_low_fn,,0.45,pred_low_fn,0.05,0.961082910321489,0.955498147787093,0.9327354260089686,0.9782608695652174,0.9629629629629629,0.9476082004555809,360,8,15,208,296,0.5008460236886633,68,21,47,23,0.22972972972972974,0.9074074074074074,0.9033833275200558,0.8723404255319149,0.9344262295081968,0.9111111111111111,0.891304347826087,57,4,6,41,54,0.5,22,9,13,10,0.4074074074074074
buffer::pred_low_fn::0.450+0.075,buffer,pred_low_fn,,0.45,pred_low_fn,0.075,0.9627749576988156,0.9577403002534608,0.9372197309417041,0.9782608695652174,0.9631336405529954,0.9500000000000001,360,8,14,209,310,0.5245346869712352,69,22,47,22,0.22258064516129034,0.9166666666666666,0.9140216253923963,0.8936170212765957,0.9344262295081968,0.9130434782608695,0.9032258064516129,57,4,5,42,57,0.5277777777777778,23,10,13,9,0.40350877192982454
buffer::pred_low_fn::0.450+0.100,buffer,pred_low_fn,,0.45,pred_low_fn,0.1,0.9627749576988156,0.9577403002534608,0.9372197309417041,0.9782608695652174,0.9631336405529954,0.9500000000000001,360,8,14,209,325,0.5499153976311336,69,22,47,22,0.2123076923076923,0.9166666666666666,0.9140216253923963,0.8936170212765957,0.9344262295081968,0.9130434782608695,0.9032258064516129,57,4,5,42,60,0.5555555555555556,23,10,13,9,0.38333333333333336
buffer::pred_low_fn::0.450+0.125,buffer,pred_low_fn,,0.45,pred_low_fn,0.125,0.9661590524534687,0.9622246051861961,0.9461883408071748,0.9782608695652174,0.9634703196347032,0.9547511312217195,360,8,12,211,340,0.5752961082910322,71,24,47,20,0.2088235294117647,0.9259259259259259,0.9246599232647367,0.9148936170212766,0.9344262295081968,0.9148936170212766,0.9148936170212766,57,4,4,43,63,0.5833333333333334,24,11,13,8,0.38095238095238093
buffer::pred_low_fn::0.450+0.150,buffer,pred_low_fn,,0.45,pred_low_fn,0.15,0.9678510998307953,0.9644667576525638,0.9506726457399103,0.9782608695652174,0.9636363636363636,0.9571106094808126,360,8,11,212,355,0.6006768189509306,72,25,47,19,0.2028169014084507,0.9351851851851852,0.9352982211370771,0.9361702127659575,0.9344262295081968,0.9166666666666666,0.9263157894736843,57,4,3,44,65,0.6018518518518519,25,12,13,7,0.38461538461538464
buffer::pred_low_fn::0.450+0.175,buffer,pred_low_fn,,0.45,pred_low_fn,0.175,0.9695431472081218,0.9667089101189316,0.9551569506726457,0.9782608695652174,0.9638009049773756,0.9594594594594594,360,8,10,213,369,0.6243654822335025,73,26,47,18,0.1978319783197832,0.9444444444444444,0.9459365190094176,0.9574468085106383,0.9344262295081968,0.9183673469387755,0.9375000000000001,57,4,2,45,68,0.6296296296296297,26,13,13,6,0.38235294117647056
buffer::pred_low_fn::0.450+0.200,buffer,pred_low_fn,,0.45,pred_low_fn,0.2,0.9695431472081218,0.9667089101189316,0.9551569506726457,0.9782608695652174,0.9638009049773756,0.9594594594594594,360,8,10,213,384,0.649746192893401,73,26,47,18,0.19010416666666666,0.9537037037037037,0.9565748168817579,0.9787234042553191,0.9344262295081968,0.92,0.9484536082474226,57,4,1,46,71,0.6574074074074074,27,14,13,5,0.38028169014084506
buffer::pred_low_fn::0.450+0.225,buffer,pred_low_fn,,0.45,pred_low_fn,0.225,0.9729272419627749,0.971193215051667,0.9641255605381166,0.9782608695652174,0.9641255605381166,0.9641255605381166,360,8,8,215,399,0.6751269035532995,75,28,47,16,0.18796992481203006,0.9537037037037037,0.9565748168817579,0.9787234042553191,0.9344262295081968,0.92,0.9484536082474226,57,4,1,46,73,0.6759259259259259,27,14,13,5,0.3698630136986301
buffer::pred_low_fn::0.450+0.250,buffer,pred_low_fn,,0.45,pred_low_fn,0.25,0.9780033840947546,0.9779196724507702,0.9775784753363229,0.9782608695652174,0.9646017699115044,0.9710467706013363,360,8,5,218,414,0.700507614213198,78,31,47,13,0.18840579710144928,0.9537037037037037,0.9565748168817579,0.9787234042553191,0.9344262295081968,0.92,0.9484536082474226,57,4,1,46,76,0.7037037037037037,27,14,13,5,0.35526315789473684
buffer::pred_high_fp::0.450+0.000,buffer,pred_high_fp,,0.45,pred_high_fp,0.0,0.9526226734348562,0.9442873854552545,0.9103139013452914,0.9782608695652174,0.9620853080568721,0.935483870967742,360,8,20,203,266,0.4500846023688663,63,16,47,28,0.23684210526315788,0.9074074074074074,0.9033833275200558,0.8723404255319149,0.9344262295081968,0.9111111111111111,0.891304347826087,57,4,6,41,49,0.4537037037037037,22,9,13,10,0.4489795918367347
buffer::pred_high_fp::0.450+0.025,buffer,pred_high_fp,,0.45,pred_high_fp,0.025,0.9593908629441624,0.94972216806395,0.9103139013452914,0.9891304347826086,0.9806763285024155,0.9441860465116279,364,4,20,203,281,0.4754653130287648,67,16,51,24,0.23843416370106763,0.9074074074074074,0.9033833275200558,0.8723404255319149,0.9344262295081968,0.9111111111111111,0.891304347826087,57,4,6,41,52,0.48148148148148145,22,9,13,10,0.4230769230769231
buffer::pred_high_fp::0.450+0.050,buffer,pred_high_fp,,0.45,pred_high_fp,0.05,0.961082910321489,0.951080863716124,0.9103139013452914,0.9918478260869565,0.9854368932038835,0.9463869463869464,365,3,20,203,296,0.5008460236886633,68,16,52,23,0.22972972972972974,0.9166666666666666,0.9115800488315312,0.8723404255319149,0.9508196721311475,0.9318181818181818,0.9010989010989012,58,3,6,41,54,0.5,23,9,14,9,0.42592592592592593
buffer::pred_high_fp::0.450+0.075,buffer,pred_high_fp,,0.45,pred_high_fp,0.075,0.9661590524534687,0.9551569506726457,0.9103139013452914,1.0,1.0,0.9530516431924883,368,0,20,203,310,0.5245346869712352,71,16,55,20,0.22903225806451613,0.9259259259259259,0.9197767701430066,0.8723404255319149,0.9672131147540983,0.9534883720930233,0.9111111111111112,59,2,6,41,57,0.5277777777777778,24,9,15,8,0.42105263157894735
buffer::pred_high_fp::0.450+0.100,buffer,pred_high_fp,,0.45,pred_high_fp,0.1,0.9661590524534687,0.9551569506726457,0.9103139013452914,1.0,1.0,0.9530516431924883,368,0,20,203,325,0.5499153976311336,71,16,55,20,0.21846153846153846,0.9259259259259259,0.9197767701430066,0.8723404255319149,0.9672131147540983,0.9534883720930233,0.9111111111111112,59,2,6,41,60,0.5555555555555556,24,9,15,8,0.4
buffer::pred_high_fp::0.450+0.125,buffer,pred_high_fp,,0.45,pred_high_fp,0.125,0.9661590524534687,0.9551569506726457,0.9103139013452914,1.0,1.0,0.9530516431924883,368,0,20,203,340,0.5752961082910322,71,16,55,20,0.2088235294117647,0.9259259259259259,0.9197767701430066,0.8723404255319149,0.9672131147540983,0.9534883720930233,0.9111111111111112,59,2,6,41,63,0.5833333333333334,24,9,15,8,0.38095238095238093
buffer::pred_high_fp::0.450+0.150,buffer,pred_high_fp,,0.45,pred_high_fp,0.15,0.9661590524534687,0.9551569506726457,0.9103139013452914,1.0,1.0,0.9530516431924883,368,0,20,203,355,0.6006768189509306,71,16,55,20,0.2,0.9351851851851852,0.927973491454482,0.8723404255319149,0.9836065573770492,0.9761904761904762,0.9213483146067415,60,1,6,41,65,0.6018518518518519,25,9,16,7,0.38461538461538464
buffer::pred_high_fp::0.450+0.175,buffer,pred_high_fp,,0.45,pred_high_fp,0.175,0.9661590524534687,0.9551569506726457,0.9103139013452914,1.0,1.0,0.9530516431924883,368,0,20,203,369,0.6243654822335025,71,16,55,20,0.19241192411924118,0.9444444444444444,0.9361702127659575,0.8723404255319149,1.0,1.0,0.9318181818181819,61,0,6,41,68,0.6296296296296297,26,9,17,6,0.38235294117647056
buffer::pred_high_fp::0.450+0.200,buffer,pred_high_fp,,0.45,pred_high_fp,0.2,0.9661590524534687,0.9551569506726457,0.9103139013452914,1.0,1.0,0.9530516431924883,368,0,20,203,376,0.6362098138747885,71,16,55,20,0.18882978723404256,0.9444444444444444,0.9361702127659575,0.8723404255319149,1.0,1.0,0.9318181818181819,61,0,6,41,71,0.6574074074074074,26,9,17,6,0.36619718309859156
buffer::pred_high_fp::0.450+0.225,buffer,pred_high_fp,,0.45,pred_high_fp,0.225,0.9661590524534687,0.9551569506726457,0.9103139013452914,1.0,1.0,0.9530516431924883,368,0,20,203,376,0.6362098138747885,71,16,55,20,0.18882978723404256,0.9444444444444444,0.9361702127659575,0.8723404255319149,1.0,1.0,0.9318181818181819,61,0,6,41,73,0.6759259259259259,26,9,17,6,0.3561643835616438
buffer::pred_high_fp::0.450+0.250,buffer,pred_high_fp,,0.45,pred_high_fp,0.25,0.9661590524534687,0.9551569506726457,0.9103139013452914,1.0,1.0,0.9530516431924883,368,0,20,203,376,0.6362098138747885,71,16,55,20,0.18882978723404256,0.9444444444444444,0.9361702127659575,0.8723404255319149,1.0,1.0,0.9318181818181819,61,0,6,41,74,0.6851851851851852,26,9,17,6,0.35135135135135137
buffer::all_direction::0.450+0.000,buffer,all_direction,,0.45,all_direction,0.0,0.9526226734348562,0.9442873854552545,0.9103139013452914,0.9782608695652174,0.9620853080568721,0.935483870967742,360,8,20,203,266,0.4500846023688663,63,16,47,28,0.23684210526315788,0.9074074074074074,0.9033833275200558,0.8723404255319149,0.9344262295081968,0.9111111111111111,0.891304347826087,57,4,6,41,49,0.4537037037037037,22,9,13,10,0.4489795918367347
buffer::all_direction::0.450+0.025,buffer,all_direction,,0.45,all_direction,0.025,0.9576988155668359,0.9510138428543575,0.9237668161434978,0.9782608695652174,0.9626168224299065,0.94279176201373,360,8,17,206,281,0.4754653130287648,66,19,47,25,0.23487544483985764,0.9074074074074074,0.9033833275200558,0.8723404255319149,0.9344262295081968,0.9111111111111111,0.891304347826087,57,4,6,41,52,0.48148148148148145,22,9,13,10,0.4230769230769231
buffer::all_direction::0.450+0.050,buffer,all_direction,,0.45,all_direction,0.05,0.961082910321489,0.955498147787093,0.9327354260089686,0.9782608695652174,0.9629629629629629,0.9476082004555809,360,8,15,208,296,0.5008460236886633,68,21,47,23,0.22972972972972974,0.9074074074074074,0.9033833275200558,0.8723404255319149,0.9344262295081968,0.9111111111111111,0.891304347826087,57,4,6,41,54,0.5,22,9,13,10,0.4074074074074074
buffer::all_direction::0.450+0.075,buffer,all_direction,,0.45,all_direction,0.075,0.9627749576988156,0.9577403002534608,0.9372197309417041,0.9782608695652174,0.9631336405529954,0.9500000000000001,360,8,14,209,310,0.5245346869712352,69,22,47,22,0.22258064516129034,0.9166666666666666,0.9140216253923963,0.8936170212765957,0.9344262295081968,0.9130434782608695,0.9032258064516129,57,4,5,42,57,0.5277777777777778,23,10,13,9,0.40350877192982454
buffer::all_direction::0.450+0.100,buffer,all_direction,,0.45,all_direction,0.1,0.9644670050761421,0.9590989959056346,0.9372197309417041,0.9809782608695652,0.9675925925925926,0.9521640091116174,361,7,14,209,325,0.5499153976311336,70,22,48,21,0.2153846153846154,0.9166666666666666,0.9140216253923963,0.8936170212765957,0.9344262295081968,0.9130434782608695,0.9032258064516129,57,4,5,42,60,0.5555555555555556,23,10,13,9,0.38333333333333336
buffer::all_direction::0.450+0.125,buffer,all_direction,,0.45,all_direction,0.125,0.9695431472081218,0.9649419964905439,0.9461883408071748,0.9836956521739131,0.9723502304147466,0.9590909090909091,362,6,12,211,340,0.5752961082910322,73,24,49,18,0.21470588235294116,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,63,0.5833333333333334,24,10,14,8,0.38095238095238093
buffer::all_direction::0.450+0.150,buffer,all_direction,,0.45,all_direction,0.15,0.9695431472081218,0.9649419964905439,0.9461883408071748,0.9836956521739131,0.9723502304147466,0.9590909090909091,362,6,12,211,355,0.6006768189509306,73,24,49,18,0.2056338028169014,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,65,0.6018518518518519,24,10,14,8,0.36923076923076925
buffer::all_direction::0.450+0.175,buffer,all_direction,,0.45,all_direction,0.175,0.9712351945854484,0.9671841489569117,0.9506726457399103,0.9836956521739131,0.9724770642201835,0.9614512471655329,362,6,11,212,369,0.6243654822335025,74,25,49,17,0.2005420054200542,0.9444444444444444,0.9410533658876874,0.9148936170212766,0.9672131147540983,0.9555555555555556,0.9347826086956522,59,2,4,43,68,0.6296296296296297,26,11,15,6,0.38235294117647056
buffer::all_direction::0.450+0.200,buffer,all_direction,,0.45,all_direction,0.2,0.9729272419627749,0.9694263014232793,0.9551569506726457,0.9836956521739131,0.9726027397260274,0.9638009049773755,362,6,10,213,384,0.649746192893401,75,26,49,16,0.1953125,0.9444444444444444,0.9410533658876874,0.9148936170212766,0.9672131147540983,0.9555555555555556,0.9347826086956522,59,2,4,43,71,0.6574074074074074,26,11,15,6,0.36619718309859156
buffer::all_direction::0.450+0.225,buffer,all_direction,,0.45,all_direction,0.225,0.9746192893401016,0.9707849970754533,0.9551569506726457,0.9864130434782609,0.9770642201834863,0.9659863945578231,363,5,10,213,399,0.6751269035532995,76,26,50,15,0.19047619047619047,0.9537037037037037,0.9516916637600279,0.9361702127659575,0.9672131147540983,0.9565217391304348,0.9462365591397849,59,2,3,44,73,0.6759259259259259,27,12,15,5,0.3698630136986301
buffer::all_direction::0.450+0.250,buffer,all_direction,,0.45,all_direction,0.25,0.9796954314720813,0.9766279976603627,0.9641255605381166,0.9891304347826086,0.9817351598173516,0.9728506787330317,364,4,8,215,414,0.700507614213198,79,28,51,12,0.19082125603864733,0.9629629629629629,0.9623299616323684,0.9574468085106383,0.9672131147540983,0.9574468085106383,0.9574468085106385,59,2,2,45,76,0.7037037037037037,28,13,15,4,0.3684210526315789
buffer::all_any::0.450+0.000,buffer,all_any,,0.45,all_any,0.0,0.9526226734348562,0.9442873854552545,0.9103139013452914,0.9782608695652174,0.9620853080568721,0.935483870967742,360,8,20,203,266,0.4500846023688663,63,16,47,28,0.23684210526315788,0.9074074074074074,0.9033833275200558,0.8723404255319149,0.9344262295081968,0.9111111111111111,0.891304347826087,57,4,6,41,49,0.4537037037037037,22,9,13,10,0.4489795918367347
buffer::all_any::0.450+0.025,buffer,all_any,,0.45,all_any,0.025,0.9543147208121827,0.9465295379216221,0.9147982062780269,0.9782608695652174,0.9622641509433962,0.9379310344827586,360,8,19,204,281,0.4754653130287648,64,17,47,27,0.2277580071174377,0.9074074074074074,0.9033833275200558,0.8723404255319149,0.9344262295081968,0.9111111111111111,0.891304347826087,57,4,6,41,52,0.48148148148148145,22,9,13,10,0.4230769230769231
buffer::all_any::0.450+0.050,buffer,all_any,,0.45,all_any,0.05,0.9593908629441624,0.9523725385065315,0.9237668161434978,0.9809782608695652,0.9671361502347418,0.944954128440367,361,7,17,206,296,0.5008460236886633,67,19,48,24,0.22635135135135134,0.9074074074074074,0.9033833275200558,0.8723404255319149,0.9344262295081968,0.9111111111111111,0.891304347826087,57,4,6,41,54,0.5,22,9,13,10,0.4074074074074074
buffer::all_any::0.450+0.075,buffer,all_any,,0.45,all_any,0.075,0.9627749576988156,0.9559733866250731,0.9282511210762332,0.9836956521739131,0.971830985915493,0.9495412844036697,362,6,16,207,310,0.5245346869712352,69,20,49,22,0.22258064516129034,0.9166666666666666,0.9115800488315312,0.8723404255319149,0.9508196721311475,0.9318181818181818,0.9010989010989012,58,3,6,41,57,0.5277777777777778,23,9,14,9,0.40350877192982454
buffer::all_any::0.450+0.100,buffer,all_any,,0.45,all_any,0.1,0.9695431472081218,0.9640585396763501,0.9417040358744395,0.9864130434782609,0.9767441860465116,0.9589041095890412,363,5,13,210,325,0.5499153976311336,73,23,50,18,0.2246153846153846,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,60,0.5555555555555556,24,10,14,8,0.4
buffer::all_any::0.450+0.125,buffer,all_any,,0.45,all_any,0.125,0.9746192893401016,0.9699015402612594,0.9506726457399103,0.9891304347826086,0.9814814814814815,0.9658314350797267,364,4,11,212,340,0.5752961082910322,76,25,51,15,0.2235294117647059,0.9351851851851852,0.930415068015347,0.8936170212765957,0.9672131147540983,0.9545454545454546,0.9230769230769231,59,2,5,42,63,0.5833333333333334,25,10,15,7,0.3968253968253968
buffer::all_any::0.450+0.150,buffer,all_any,,0.45,all_any,0.15,0.9763113367174281,0.9721436927276272,0.9551569506726457,0.9891304347826086,0.9815668202764977,0.9681818181818181,364,4,10,213,355,0.6006768189509306,77,26,51,14,0.21690140845070421,0.9351851851851852,0.930415068015347,0.8936170212765957,0.9672131147540983,0.9545454545454546,0.9230769230769231,59,2,5,42,65,0.6018518518518519,25,10,15,7,0.38461538461538464
buffer::all_any::0.450+0.175,buffer,all_any,,0.45,all_any,0.175,0.9763113367174281,0.9721436927276272,0.9551569506726457,0.9891304347826086,0.9815668202764977,0.9681818181818181,364,4,10,213,369,0.6243654822335025,77,26,51,14,0.2086720867208672,0.9351851851851852,0.930415068015347,0.8936170212765957,0.9672131147540983,0.9545454545454546,0.9230769230769231,59,2,5,42,68,0.6296296296296297,25,10,15,7,0.36764705882352944
buffer::all_any::0.450+0.200,buffer,all_any,,0.45,all_any,0.2,0.9763113367174281,0.9721436927276272,0.9551569506726457,0.9891304347826086,0.9815668202764977,0.9681818181818181,364,4,10,213,384,0.649746192893401,77,26,51,14,0.20052083333333334,0.9444444444444444,0.9410533658876874,0.9148936170212766,0.9672131147540983,0.9555555555555556,0.9347826086956522,59,2,4,43,71,0.6574074074074074,26,11,15,6,0.36619718309859156
buffer::all_any::0.450+0.225,buffer,all_any,,0.45,all_any,0.225,0.9796954314720813,0.974861084031975,0.9551569506726457,0.9945652173913043,0.9906976744186047,0.9726027397260273,366,2,10,213,399,0.6751269035532995,79,26,53,12,0.19799498746867167,0.9444444444444444,0.9410533658876874,0.9148936170212766,0.9672131147540983,0.9555555555555556,0.9347826086956522,59,2,4,43,73,0.6759259259259259,26,11,15,6,0.3561643835616438
buffer::all_any::0.450+0.250,buffer,all_any,,0.45,all_any,0.25,0.9813874788494078,0.976219779684149,0.9551569506726457,0.9972826086956522,0.9953271028037384,0.9748283752860412,367,1,10,213,414,0.700507614213198,80,26,54,11,0.1932367149758454,0.9444444444444444,0.9410533658876874,0.9148936170212766,0.9672131147540983,0.9555555555555556,0.9347826086956522,59,2,4,43,76,0.7037037037037037,26,11,15,6,0.34210526315789475
buffer::pred_low_fn::0.475+0.000,buffer,pred_low_fn,,0.475,pred_low_fn,0.0,0.9543147208121827,0.9465295379216221,0.9147982062780269,0.9782608695652174,0.9622641509433962,0.9379310344827586,360,8,19,204,281,0.4754653130287648,64,17,47,27,0.2277580071174377,0.9074074074074074,0.9033833275200558,0.8723404255319149,0.9344262295081968,0.9111111111111111,0.891304347826087,57,4,6,41,51,0.4722222222222222,22,9,13,10,0.43137254901960786
buffer::pred_low_fn::0.475+0.025,buffer,pred_low_fn,,0.475,pred_low_fn,0.025,0.9593908629441624,0.9532559953207254,0.9282511210762332,0.9782608695652174,0.9627906976744186,0.9452054794520549,360,8,16,207,296,0.5008460236886633,67,20,47,24,0.22635135135135134,0.9074074074074074,0.9033833275200558,0.8723404255319149,0.9344262295081968,0.9111111111111111,0.891304347826087,57,4,6,41,54,0.5,22,9,13,10,0.4074074074074074
buffer::pred_low_fn::0.475+0.050,buffer,pred_low_fn,,0.475,pred_low_fn,0.05,0.9644670050761421,0.9599824527198284,0.9417040358744395,0.9782608695652174,0.963302752293578,0.9523809523809524,360,8,13,210,311,0.5262267343485617,70,23,47,21,0.22508038585209003,0.9166666666666666,0.9140216253923963,0.8936170212765957,0.9344262295081968,0.9130434782608695,0.9032258064516129,57,4,5,42,56,0.5185185185185185,23,10,13,9,0.4107142857142857
buffer::pred_low_fn::0.475+0.075,buffer,pred_low_fn,,0.475,pred_low_fn,0.075,0.9644670050761421,0.9599824527198284,0.9417040358744395,0.9782608695652174,0.963302752293578,0.9523809523809524,360,8,13,210,325,0.5499153976311336,70,23,47,21,0.2153846153846154,0.9166666666666666,0.9140216253923963,0.8936170212765957,0.9344262295081968,0.9130434782608695,0.9032258064516129,57,4,5,42,59,0.5462962962962963,23,10,13,9,0.3898305084745763
buffer::pred_low_fn::0.475+0.100,buffer,pred_low_fn,,0.475,pred_low_fn,0.1,0.9678510998307953,0.9644667576525638,0.9506726457399103,0.9782608695652174,0.9636363636363636,0.9571106094808126,360,8,11,212,340,0.5752961082910322,72,25,47,19,0.21176470588235294,0.9259259259259259,0.9246599232647367,0.9148936170212766,0.9344262295081968,0.9148936170212766,0.9148936170212766,57,4,4,43,62,0.5740740740740741,24,11,13,8,0.3870967741935484
buffer::pred_low_fn::0.475+0.125,buffer,pred_low_fn,,0.475,pred_low_fn,0.125,0.9678510998307953,0.9644667576525638,0.9506726457399103,0.9782608695652174,0.9636363636363636,0.9571106094808126,360,8,11,212,355,0.6006768189509306,72,25,47,19,0.2028169014084507,0.9351851851851852,0.9352982211370771,0.9361702127659575,0.9344262295081968,0.9166666666666666,0.9263157894736843,57,4,3,44,65,0.6018518518518519,25,12,13,7,0.38461538461538464
buffer::pred_low_fn::0.475+0.150,buffer,pred_low_fn,,0.475,pred_low_fn,0.15,0.9712351945854484,0.9689510625852993,0.9596412556053812,0.9782608695652174,0.963963963963964,0.9617977528089887,360,8,9,214,370,0.626057529610829,74,27,47,17,0.2,0.9444444444444444,0.9459365190094176,0.9574468085106383,0.9344262295081968,0.9183673469387755,0.9375000000000001,57,4,2,45,67,0.6203703703703703,26,13,13,6,0.3880597014925373
buffer::pred_low_fn::0.475+0.175,buffer,pred_low_fn,,0.475,pred_low_fn,0.175,0.9712351945854484,0.9689510625852993,0.9596412556053812,0.9782608695652174,0.963963963963964,0.9617977528089887,360,8,9,214,384,0.649746192893401,74,27,47,17,0.19270833333333334,0.9537037037037037,0.9565748168817579,0.9787234042553191,0.9344262295081968,0.92,0.9484536082474226,57,4,1,46,70,0.6481481481481481,27,14,13,5,0.38571428571428573
buffer::pred_low_fn::0.475+0.200,buffer,pred_low_fn,,0.475,pred_low_fn,0.2,0.9746192893401016,0.9734353675180347,0.968609865470852,0.9782608695652174,0.9642857142857143,0.9664429530201342,360,8,7,216,399,0.6751269035532995,76,29,47,15,0.19047619047619047,0.9537037037037037,0.9565748168817579,0.9787234042553191,0.9344262295081968,0.92,0.9484536082474226,57,4,1,46,73,0.6759259259259259,27,14,13,5,0.3698630136986301
buffer::pred_low_fn::0.475+0.225,buffer,pred_low_fn,,0.475,pred_low_fn,0.225,0.9796954314720813,0.9801618249171378,0.9820627802690582,0.9782608695652174,0.9647577092511013,0.9733333333333334,360,8,4,219,414,0.700507614213198,79,32,47,12,0.19082125603864733,0.9537037037037037,0.9565748168817579,0.9787234042553191,0.9344262295081968,0.92,0.9484536082474226,57,4,1,46,75,0.6944444444444444,27,14,13,5,0.36
buffer::pred_low_fn::0.475+0.250,buffer,pred_low_fn,,0.475,pred_low_fn,0.25,0.9813874788494078,0.9824039773835056,0.9865470852017937,0.9782608695652174,0.9649122807017544,0.975609756097561,360,8,3,220,429,0.7258883248730964,80,33,47,11,0.1864801864801865,0.9537037037037037,0.9565748168817579,0.9787234042553191,0.9344262295081968,0.92,0.9484536082474226,57,4,1,46,78,0.7222222222222222,27,14,13,5,0.34615384615384615
buffer::pred_high_fp::0.475+0.000,buffer,pred_high_fp,,0.475,pred_high_fp,0.0,0.9543147208121827,0.9465295379216221,0.9147982062780269,0.9782608695652174,0.9622641509433962,0.9379310344827586,360,8,19,204,281,0.4754653130287648,64,17,47,27,0.2277580071174377,0.9074074074074074,0.9033833275200558,0.8723404255319149,0.9344262295081968,0.9111111111111111,0.891304347826087,57,4,6,41,51,0.4722222222222222,22,9,13,10,0.43137254901960786
